IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
92.223.12.23,4,4,0.00,205.94,0.00
92.223.12.8,4,4,0.00,206.26,0.00
92.223.12.19,4,4,0.00,206.30,0.00
193.36.180.4,4,4,0.00,206.31,0.00
95.85.92.5,4,4,0.00,206.42,0.00
95.85.92.5,4,4,0.00,206.50,0.00
92.223.12.25,4,4,0.00,206.56,0.00
92.223.12.17,4,4,0.00,206.81,0.00
193.36.180.5,4,4,0.00,206.83,0.00
171.229.196.137,4,4,0.00,206.85,0.00
92.223.12.26,4,4,0.00,206.93,0.00
92.223.12.14,4,4,0.00,206.99,0.00
92.223.12.24,4,4,0.00,207.16,0.00
95.85.92.6,4,4,0.00,207.16,0.00
193.36.180.6,4,4,0.00,207.21,0.00
95.85.92.8,4,4,0.00,207.41,0.00
92.223.12.9,4,4,0.00,207.42,0.00
92.223.12.5,4,4,0.00,207.49,0.00
193.36.180.6,4,4,0.00,207.51,0.00
92.223.12.20,4,4,0.00,207.78,0.00
95.85.92.4,4,4,0.00,207.85,0.00
95.85.92.6,4,4,0.00,207.98,0.00
92.223.12.20,4,4,0.00,208.09,0.00
171.234.242.195,4,4,0.00,208.16,0.00
95.85.92.7,4,4,0.00,208.48,0.00
92.223.12.12,4,4,0.00,208.53,0.00
95.85.92.4,4,4,0.00,208.66,0.00
92.223.12.4,4,4,0.00,208.67,0.00
92.223.12.9,4,4,0.00,208.90,0.00
171.229.196.132,4,4,0.00,209.35,0.00
171.229.196.135,4,4,0.00,209.39,0.00
95.85.92.7,4,4,0.00,210.60,0.00
92.223.12.25,4,4,0.00,210.67,0.00
92.223.12.16,4,4,0.00,211.15,0.00
193.36.180.4,4,4,0.00,211.60,0.00
92.223.12.6,4,4,0.00,211.78,0.00
171.229.196.133,4,4,0.00,211.87,0.00
95.85.92.8,4,4,0.00,212.34,0.00
92.223.12.7,4,4,0.00,212.59,0.00
92.223.12.10,4,4,0.00,212.68,0.00
92.223.12.13,4,4,0.00,212.85,0.00
92.223.12.18,4,4,0.00,212.99,0.00
92.223.12.22,4,4,0.00,213.42,0.00
92.223.12.27,4,4,0.00,213.68,0.00
87.120.164.4,4,4,0.00,213.96,0.00
87.120.164.7,4,4,0.00,214.23,0.00
87.120.164.6,4,4,0.00,214.23,0.00
92.223.12.7,4,4,0.00,214.29,0.00
92.223.12.18,4,4,0.00,214.36,0.00
171.229.196.136,4,4,0.00,214.36,0.00
87.120.164.61,4,4,0.00,214.53,0.00
171.229.196.138,4,4,0.00,214.60,0.00
92.223.12.11,4,4,0.00,214.73,0.00
171.229.196.134,4,4,0.00,214.77,0.00
87.120.164.5,4,4,0.00,215.06,0.00
92.223.12.19,4,4,0.00,215.08,0.00
87.120.164.62,4,4,0.00,215.36,0.00
92.223.12.23,4,4,0.00,215.76,0.00
171.234.242.198,4,4,0.00,215.85,0.00
87.120.164.5,4,4,0.00,216.56,0.00
87.120.164.4,4,4,0.00,216.80,0.00
171.229.196.138,4,4,0.00,216.86,0.00
92.223.61.25,4,4,0.00,216.95,0.00
87.120.164.6,4,4,0.00,216.95,0.00
87.120.164.7,4,4,0.00,217.22,0.00
171.229.196.136,4,4,0.00,217.86,0.00
92.223.61.24,4,4,0.00,218.12,0.00
92.223.61.21,4,4,0.00,218.20,0.00
92.223.12.12,4,4,0.00,218.21,0.00
171.229.196.137,4,4,0.00,218.57,0.00
171.229.196.132,4,4,0.00,218.61,0.00
171.234.242.197,4,4,0.00,218.98,0.00
92.223.61.24,4,4,0.00,219.34,0.00
92.223.12.10,4,4,0.00,219.50,0.00
171.229.196.133,4,4,0.00,219.52,0.00
171.234.242.199,4,4,0.00,220.79,0.00
92.223.12.27,4,4,0.00,220.92,0.00
92.223.61.23,4,4,0.00,223.93,0.00
92.223.61.23,4,4,0.00,224.62,0.00
171.234.242.195,4,4,0.00,224.71,0.00
80.15.251.1,4,4,0.00,224.78,0.00
92.223.61.30,4,4,0.00,225.37,0.00
171.234.242.199,4,4,0.00,225.47,0.00
171.234.242.198,4,4,0.00,226.62,0.00
92.223.61.25,4,4,0.00,226.70,0.00
118.103.136.245,4,4,0.00,229.80,0.00
197.225.145.26,4,4,0.00,230.24,0.00
92.223.61.21,4,4,0.00,230.92,0.00
82.97.205.4,4,4,0.00,232.69,0.00
82.97.205.4,4,4,0.00,233.41,0.00
171.234.242.197,4,4,0.00,233.51,0.00
80.15.251.1,4,4,0.00,233.84,0.00
82.97.205.5,4,4,0.00,234.00,0.00
82.97.205.5,4,4,0.00,236.00,0.00
120.28.10.46,4,4,0.00,236.40,0.00
82.97.205.61,4,4,0.00,236.82,0.00
118.103.136.244,4,4,0.00,238.37,0.00
92.223.63.24,4,4,0.00,238.59,0.00
120.28.10.46,4,4,0.00,239.38,0.00
186.16.19.94,4,4,0.00,240.26,0.00
92.223.63.29,4,4,0.00,240.72,0.00
186.16.19.94,4,4,0.00,240.92,0.00
92.223.63.11,4,4,0.00,241.15,0.00
92.223.63.6,4,4,0.00,241.48,0.00
92.223.63.7,4,4,0.00,241.52,0.00
31.184.207.5,4,4,0.00,241.88,0.00
31.184.207.7,4,4,0.00,242.11,0.00
31.184.207.7,4,4,0.00,242.14,0.00
31.184.207.4,4,4,0.00,242.17,0.00
92.223.63.27,4,4,0.00,242.22,0.00
31.184.207.62,4,4,0.00,242.43,0.00
92.223.63.29,4,4,0.00,242.84,0.00
31.184.207.4,4,4,0.00,243.21,0.00
31.184.207.8,4,4,0.00,243.76,0.00
92.223.63.27,4,4,0.00,243.81,0.00
82.97.205.62,4,4,0.00,243.99,0.00
31.184.207.6,4,4,0.00,244.30,0.00
31.184.207.6,4,4,0.00,244.91,0.00
92.223.63.21,4,4,0.00,245.42,0.00
118.103.136.245,4,4,0.00,245.46,0.00
92.223.63.23,4,4,0.00,245.51,0.00
92.223.63.21,4,4,0.00,245.60,0.00
92.223.63.4,4,4,0.00,247.04,0.00
31.184.207.5,4,4,0.00,247.13,0.00
92.223.63.23,4,4,0.00,247.68,0.00
92.223.63.22,4,4,0.00,248.71,0.00
92.223.63.4,4,4,0.00,248.84,0.00
92.223.63.28,4,4,0.00,249.45,0.00
31.184.207.8,4,4,0.00,249.90,0.00
92.223.63.22,4,4,0.00,250.44,0.00
92.223.63.8,4,4,0.00,250.88,0.00
92.223.63.26,4,4,0.00,251.10,0.00
92.223.63.7,4,4,0.00,251.27,0.00
92.223.63.25,4,4,0.00,251.32,0.00
92.223.63.9,4,4,0.00,251.58,0.00
92.223.63.8,4,4,0.00,251.86,0.00
92.223.63.5,4,4,0.00,251.87,0.00
92.223.63.9,4,4,0.00,251.89,0.00
92.223.63.10,4,4,0.00,252.19,0.00
92.223.63.28,4,4,0.00,253.69,0.00
92.223.63.25,4,4,0.00,254.75,0.00
92.223.63.26,4,4,0.00,255.87,0.00
197.225.145.26,4,4,0.00,257.35,0.00
92.223.63.5,4,4,0.00,258.18,0.00
92.223.63.6,4,4,0.00,258.61,0.00
92.223.78.22,4,4,0.00,259.46,0.00
92.223.78.23,4,4,0.00,259.63,0.00
92.223.63.24,4,4,0.00,259.80,0.00
92.223.78.22,4,4,0.00,260.87,0.00
92.223.63.11,4,4,0.00,261.10,0.00
92.223.78.23,4,4,0.00,261.27,0.00
92.223.63.10,4,4,0.00,261.40,0.00
92.223.78.30,4,4,0.00,262.80,0.00
5.252.26.4,4,4,0.00,268.70,0.00
5.252.26.9,4,4,0.00,270.67,0.00
5.252.26.9,4,4,0.00,272.02,0.00
5.252.26.5,4,4,0.00,273.03,0.00
5.252.26.6,4,4,0.00,273.26,0.00
5.252.26.11,4,4,0.00,273.54,0.00
5.252.26.8,4,4,0.00,274.20,0.00
5.252.26.7,4,4,0.00,275.61,0.00
5.252.26.62,4,4,0.00,276.19,0.00
5.252.26.11,4,4,0.00,276.81,0.00
5.252.26.4,4,4,0.00,277.68,0.00
5.252.26.6,4,4,0.00,279.87,0.00
5.252.26.7,4,4,0.00,280.13,0.00
5.252.26.61,4,4,0.00,281.12,0.00
5.252.26.10,4,4,0.00,281.51,0.00
5.252.26.10,4,4,0.00,281.85,0.00
5.252.26.8,4,4,0.00,282.33,0.00
5.252.26.5,4,4,0.00,287.26,0.00
1.37.77.98,4,4,0.00,305.27,0.00
146.185.221.132,4,4,0.00,317.79,0.00
146.185.221.190,4,4,0.00,324.35,0.00
146.185.221.132,4,4,0.00,325.85,0.00
1.37.77.98,4,4,0.00,356.33,0.00
93.123.17.156,4,3,0.25,8.20,0.00
185.133.224.67,4,3,0.25,87.35,0.00
80.240.124.61,4,3,0.25,154.73,0.00
80.240.124.4,4,2,0.50,153.76,0.00
